stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding
4183,4183,"Cook County Criminal Court","Cook County Criminal Court, Northbound, Eastside of the Street",41.84355381,-87.69510768,0,,1
4184,4184,"California & 26th Street","California & 26th Street, Northbound, Southeast Corner",41.84457785,-87.69514277,0,,1
4185,4185,"California & 25th Street","California & 25th Street, Northbound, Southeast Corner",41.84636684,-87.69520377,0,,1
4187,4187,"California & 23rd Street","California & 23rd Street, Northbound, Southeast Corner",41.84999485,-87.69531977,0,,1
4191,4191,"California & 19th Street","California & 19th Street, Northbound, Southeast Corner",41.85547385,-87.69549777,0,,1
4192,4192,"California & 18th Street","California & 18th Street, Northbound, Southeast Corner",41.85729532,-87.69553542,0,,1
4193,4193,"California & 16th Street","California & 16th Street, Northbound, Southeast Corner",41.85905939,-87.69558398,0,,1
4194,4194,"California & Ogden","California & Ogden, Northbound, Southeast Corner",41.86114242,-87.6956678,0,,1
4195,4195,"California & 14th Street","California & 14th Street, Northbound, Southeast Corner",41.86251085,-87.69571877,0,,1
4196,4196,"1303 S California","1303 S California, Northbound, Eastside of the Street",41.86473817,-87.6957486,0,,1
4197,4197,"California & Roosevelt","California & Roosevelt, Northbound, Southeast Corner",41.86635763,-87.69578712,0,,1
4198,4198,"California & Fillmore","California & Fillmore, Northbound, Eastside of the Street",41.86797947,-87.69587577,0,,1
4201,4201,"California & Polk","California & Polk, Northbound, Southeast Corner",41.87097985,-87.69595177,0,,1
4203,4203,"California & Harrison","California & Harrison, Northbound, Southeast Corner",41.87370067,-87.69600789,0,,1
4208,4208,"California & Wilcox","California & Wilcox, Northbound, Southeast Corner",41.87918864,-87.69616162,0,,1
4211,4211,"California & Washington","California & Washington, Northbound, Southeast Corner",41.8827737,-87.69626156,0,,1
4212,4212,"California & Lake (Green Line)","California & Lake (Green Line), Northbound, Southeast Corner",41.8841144,-87.69631369,0,,1
4213,4213,"California & Walnut","California & Walnut, Northbound, Eastside of the Street",41.88544885,-87.69634277,0,,1
4214,4214,"Fulton & California","Fulton & California, Westbound, Northwest Corner",41.88661583,-87.69630567,0,,1
4215,4215,"Fulton & Francisco","Fulton & Francisco, Westbound, Northeast Corner",41.88654149,-87.69877594,0,,1
4216,4216,"Fulton & Sacramento","Fulton & Sacramento, Westbound, Northeast Corner",41.88652934,-87.70120707,0,,1
4217,4217,"Sacramento & Franklin Boulevard","Sacramento & Franklin Boulevard, Northbound, Eastside of the Street",41.89011559,-87.70165182,0,,1
4218,4218,"Sacramento & Ohio","Sacramento & Ohio, Northbound, Southeast Corner",41.891811,-87.70190775,0,,1
4222,4222,"Sacramento & Franklin","Sacramento & Franklin, Southbound, Southwest Corner",41.88955461,-87.70164129,0,,1
4223,4223,"Fulton & Sacramento","Fulton & Sacramento, Eastbound, Southeast Corner",41.88641498,-87.7012044,0,,1
4224,4224,"Fulton & Francisco","Fulton & Francisco, Eastbound, Southwest Corner",41.88645885,-87.69900977,0,,1
4225,4225,"Fulton & California","Fulton & California, Eastbound, Southwest Corner",41.88648885,-87.69655377,0,,1
4226,4226,"California & Walnut","California & Walnut, Southbound, Southwest Corner",41.88533985,-87.69649077,0,,1
4231,4231,"California & Wilcox","California & Wilcox, Southbound, Northwest Corner",41.87933785,-87.69631577,0,,1
4238,4238,"California & Polk","California & Polk, Southbound, Northwest Corner",41.87114485,-87.69609777,0,,1
4240,4240,"California & Taylor","California & Taylor, Southbound, Northwest Corner",41.86931685,-87.69604977,0,,1
4243,4243,"1258 S California","1258 S California, Southbound, Westside of the Street",41.8647487,-87.69589035,0,,1
4244,4244,"California & 14th Street","California & 14th Street, Southbound, Westside of the Street",41.86259385,-87.69586477,0,,1
4245,4245,"California & Ogden","California & Ogden, Southbound, Northwest Corner",41.86151868,-87.69585865,0,,1
4246,4246,"California & Ogden","California & Ogden, Southbound, Southwest Corner",41.86088389,-87.69583043,0,,1
4247,4247,"California & 16th Street","California & 16th Street, Southbound, Westside of the Street",41.85922585,-87.69576977,0,,1
4248,4248,"California & 18th Street","California & 18th Street, Southbound, Northwest Corner",41.85747885,-87.69570877,0,,1
4249,4249,"California & 19th Street","California & 19th Street, Southbound, Northwest Corner",41.85563885,-87.69564277,0,,1
4252,4252,"California & Cermak","California & Cermak, Southbound, Northwest Corner",41.85200834,-87.6955336,0,,1
4253,4253,"California & 23rd Street","California & 23rd Street, Southbound, Northwest Corner",41.85015985,-87.69546477,0,,1
4254,4254,"California & 24th Boulevard","California & 24th Boulevard, Southbound, Northwest Corner",41.84800166,-87.69542512,0,,1
4255,4255,"California & 25th Street","California & 25th Street, Southbound, Northwest Corner",41.84653284,-87.69534877,0,,1
4256,4256,"California & 26th Street","California & 26th Street, Southbound, Northwest Corner",41.84474384,-87.69528877,0,,1
4257,4257,"Cook County Criminal Court","Cook County Criminal Court, Southbound, Westside of the Street",41.84352997,-87.69525634,0,,1
4258,4258,"2800 S California","2800 S California, Southbound, Westside of the Street",41.84102157,-87.69520443,0,,1
4259,4259,"2900 S California","2900 S California, Southbound, Westside of the Street",41.84009136,-87.69517455,0,,1
4261,4261,"California & 31st Street","California & 31st Street, Southbound, Northwest Corner",41.83753758,-87.69513529,0,,1
4262,4262,"3154 S California","3154 S California, Southbound, Westside of the Street",41.8361513,-87.69510521,0,,1
4263,4263,"California & 33rd Street","California & 33rd Street, Southbound, Northwest Corner",41.83368971,-87.69514059,0,,1
4264,4264,"California & 35th Street","California & 35th Street, Southbound, Southwest Corner",41.82988682,-87.6949158,0,,1
4265,4265,"California & 36th Street","California & 36th Street, Southbound, Northwest Corner",41.82834784,-87.69482476,0,,1
4266,4266,"California & 36th Place","California & 36th Place, Southbound, Northwest Corner",41.82740684,-87.69480876,0,,1
4267,4267,"California & 38th Street","California & 38th Street, Southbound, Northwest Corner",41.82473017,-87.69477243,0,,1
4268,4268,"California & Pershing","California & Pershing, Southbound, Northwest Corner",41.82290382,-87.69472298,0,,1
4271,4271,"California & 42nd Street","California & 42nd Street, Southbound, Northwest Corner",41.81738384,-87.69456276,0,,1
4272,4272,"California & Pope John Paul II/43rd St","California & Pope John Paul II/43rd St, Southbound, Northwest Corner",41.8155948,-87.69452129,0,,1
4273,4273,"California & 44th Street","California & 44th Street, Southbound, Northwest Corner",41.81382384,-87.69443676,0,,1
4274,4274,"California & 45th Street","California & 45th Street, Southbound, Northwest Corner",41.81200384,-87.69437176,0,,1
4275,4275,"California & 46th Street","California & 46th Street, Southbound, Northwest Corner",41.81019584,-87.69432076,0,,1
4276,4276,"47th Street & California","47th Street & California, Eastbound, Southeast Corner",41.80822534,-87.6938379,0,,1
4277,4277,"California & 51st Street","California & 51st Street, Southbound, Southwest Corner",41.80082059,-87.69409196,0,,1
4278,4278,"California & 52nd Street","California & 52nd Street, Southbound, Northwest Corner",41.79925084,-87.69391076,0,,1
4279,4279,"California & 53rd Street","California & 53rd Street, Southbound, Northwest Corner",41.79741863,-87.6939274,0,,1
4280,4280,"California & 54th Street","California & 54th Street, Southbound, Northwest Corner",41.79559275,-87.69393154,0,,1
4281,4281,"California & 55th Street","California & 55th Street, Southbound, Northwest Corner",41.79379187,-87.69387922,0,,1
4282,4282,"California & 56th Street","California & 56th Street, Southbound, Northwest Corner",41.79190917,-87.69385135,0,,1
4283,4283,"California & 57th Street","California & 57th Street, Southbound, Northwest Corner",41.79007617,-87.69383034,0,,1
4284,4284,"California & 58th Street","California & 58th Street, Southbound, Northwest Corner",41.78826417,-87.69379834,0,,1
4285,4285,"California & 59th Street","California & 59th Street, Southbound, Northwest Corner",41.78652747,-87.69369486,0,,1
4286,4286,"California & 60th Street","California & 60th Street, Southbound, Northwest Corner",41.7846915,-87.69360445,0,,1
4287,4287,"California & 61st Street","California & 61st Street, Southbound, Northwest Corner",41.7828835,-87.69357345,0,,1
4288,4288,"California & 62nd Street","California & 62nd Street, Southbound, Northwest Corner",41.7810565,-87.69354244,0,,1
4290,4290,"California & 64th Street","California & 64th Street, Southbound, Northwest Corner",41.77738183,-87.69337476,0,,1
4291,4291,"California & 65th Street","California & 65th Street, Southbound, Northwest Corner",41.77556883,-87.69333276,0,,1
4292,4292,"California & 66th Street","California & 66th Street, Southbound, Northwest Corner",41.7737443,-87.6933615,0,,1
4293,4293,"California & Marquette Rd","California & Marquette Rd, Southbound, Northwest Corner",41.77192939,-87.69331273,0,,1
4294,4294,"California & 68th Street","California & 68th Street, Southbound, Westside of the Street",41.77008183,-87.69314576,0,,1
4295,4295,"California & Lithuanian Plaza/69th Street","California & Lithuanian Plaza/69th Street, Southbound, Westside of the Street",41.76828961,-87.69320014,0,,1
4296,4296,"California & 70th Street","California & 70th Street, Southbound, Westside of the Street",41.76637597,-87.69314934,0,,1
4298,4298,"71st Street & Francisco","71st Street & Francisco, Westbound, Northside of the Street",41.76456091,-87.69542386,0,,1
4299,4299,"71st Street & Sacramento","71st Street & Sacramento, Westbound, Northeast Corner",41.76453595,-87.69773867,0,,1
4300,4300,"71st Street & Albany","71st Street & Albany, Westbound, Northside of the Street",41.76444383,-87.70030476,0,,1
4301,4301,"71st Street & Kedzie","71st Street & Kedzie, Westbound, Northeast Corner",41.76447329,-87.70265166,0,,1
4377,4377,"Archer & Neva Terminal","Archer & Neva Terminal, Southbound, Bus Terminal",41.79234512,-87.7999508,0,,1
4378,4378,"Archer & Nottingham","Archer & Nottingham, Eastbound, Southwest Corner",41.79191039,-87.79911095,0,,1
4379,4379,"Archer & Sayre","Archer & Sayre, Eastbound, Southwest Corner",41.79200083,-87.79657179,0,,1
4381,4381,"Archer & Oak Park","Archer & Oak Park, Eastbound, Southwest Corner",41.79207592,-87.79168501,0,,1
4382,4382,"Archer & Normandy","Archer & Normandy, Eastbound, Southwest Corner",41.79214783,-87.78924379,0,,1
4383,4383,"Archer & Nashville","Archer & Nashville, Eastbound, Southwest Corner",41.79219283,-87.78679679,0,,1
4384,4384,"Archer & Natchez","Archer & Natchez, Eastbound, Southwest Corner",41.79221518,-87.78436231,0,,1
4385,4385,"Archer & Cicero","Archer & Cicero, Southwestbound, Northwest Corner",41.79873958,-87.74334226,0,,1
4386,4386,"Archer & Merrimac","Archer & Merrimac, Northeastbound, Southwest Corner",41.79318332,-87.77831329,0,,1
4389,4389,"Archer & Austin","Archer & Austin, Northeastbound, Southwest Corner",41.79410559,-87.77222803,0,,1
4390,4390,"Archer & Mayfield","Archer & Mayfield, Northeastbound, Southside of the Street",41.79448859,-87.76969904,0,,1
4392,4392,"Archer & Major","Archer & Major, Northeastbound, Southside of the Street",41.79525792,-87.76477213,0,,1
4393,4393,"Archer & Central","Archer & Central, Northeastbound, Southwest Corner",41.79558443,-87.76262807,0,,1
4394,4394,"Archer & Linder","Archer & Linder, Northeastbound, Southside of the Street",41.79598578,-87.76009076,0,,1
4395,4395,"Archer & Long","Archer & Long, Northeastbound, Southwest Corner",41.79638067,-87.7576572,0,,1
4396,4396,"Archer & Lockwood","Archer & Lockwood, Northeastbound, Southwest Corner",41.79675168,-87.7552222,0,,1
4397,4397,"Archer & Laramie","Archer & Laramie, Northeastbound, Southwest Corner",41.79709002,-87.75284845,0,,1
4398,4398,"Archer & Leclaire","Archer & Leclaire, Northeastbound, Southside of the Street",41.79748875,-87.75026436,0,,1
4400,4400,"Archer & Lavergne","Archer & Lavergne, Northeastbound, Eastside of the Street",41.79788484,-87.74781411,0,,1
4401,4401,"Archer & Lamon","Archer & Lamon, Northeastbound, Southside of the Street",41.79821429,-87.74542713,0,,1
4402,4402,"Archer & Cicero","Archer & Cicero, Northeastbound, Southwest Corner",41.79848642,-87.74320261,0,,1
4403,4403,"Archer & Kilpatrick","Archer & Kilpatrick, Northeastbound, Southwest Corner",41.7989167,-87.74054887,0,,1
4406,4406,"Archer & Kostner","Archer & Kostner, Northeastbound, Southwest Corner",41.80009835,-87.73322831,0,,1
4408,4408,"Archer & Keeler","Archer & Keeler, Northeastbound, Southwest Corner",41.80084037,-87.72836755,0,,1
4410,4410,"Pulaski Orange Line Station","Pulaski Orange Line Station, Eastbound, Bus Terminal",41.80028589,-87.72441153,0,,1
4411,4411,"Archer & Pulaski","Archer & Pulaski, Northeastbound, Southeast Corner",41.80248912,-87.72295955,0,,1
4413,4413,"Archer & Hamlin","Archer & Hamlin, Northeastbound, Southwest Corner",41.80511063,-87.71863378,0,,1
4414,4414,"Archer & Lawndale","Archer & Lawndale, Northeastbound, Southwest Corner",41.8065818,-87.71627775,0,,1
4415,4415,"Archer & 47th Street","Archer & 47th Street, Northeastbound, Southeast Corner",41.80835704,-87.71341755,0,,1
4417,4417,"Archer & St. Louis","Archer & St. Louis, Northeastbound, Southwest Corner",41.80968921,-87.71119369,0,,1
4418,4418,"Archer & Homan","Archer & Homan, Northeastbound, Southside of the Street",41.81123659,-87.70873183,0,,1
4419,4419,"Archer & Spaulding","Archer & Spaulding, Northeastbound, Southwest Corner",41.81233961,-87.70690506,0,,1
4422,4422,"Archer & Sacramento","Archer & Sacramento, Northeastbound, Southwest Corner",41.81692204,-87.69944846,0,,1
4423,4423,"Archer & Francisco","Archer & Francisco, Northeastbound, Southwest Corner",41.81819825,-87.69735179,0,,1
4424,4424,"Archer & California","Archer & California, Northeastbound, Southwest Corner",41.81975779,-87.69478801,0,,1
4425,4425,"Archer & Brighton","Archer & Brighton, Northeastbound, Southwest Corner",41.82120236,-87.69249132,0,,1
4426,4426,"Archer & 39th Place","Archer & 39th Place, Northeastbound, Southwest Corner",41.82189905,-87.69134632,0,,1
4428,4428,"Archer & Campbell/38th Street","Archer & Campbell/38th Street, Northeastbound, Southwest Corner",41.82430484,-87.68747276,0,,1
4429,4429,"Archer & Western Avenue","Archer & Western Avenue, Northeastbound, Southwest Corner",41.82572163,-87.6850976,0,,1
4430,4430,"Archer & 37th Street","Archer & 37th Street, Northeastbound, Southwest Corner",41.82659184,-87.68368876,0,,1
4431,4431,"Archer & Oakley","Archer & Oakley, Northeastbound, Southside of the Street",41.82788298,-87.68153861,0,,1
4432,4432,"35th/Archer Orange Line Station","35th/Archer Orange Line Station, Southwestbound, Bus Terminal",41.82873975,-87.6810412,0,,1
4433,4433,"Archer & 35th Street/Hoyne","Archer & 35th Street/Hoyne, Northeastbound, Southwest Corner",41.83017094,-87.67785555,0,,1
4434,4434,"Archer & Damen","Archer & Damen, Northeastbound, Southwest Corner",41.83162925,-87.67545708,0,,1
4435,4435,"Archer & 34th Street","Archer & 34th Street, Northeastbound, Southwest Corner",41.83257326,-87.67392242,0,,1
4436,4436,"Archer & 33rd Place","Archer & 33rd Place, Northeastbound, Southwest Corner",41.83348139,-87.67245046,0,,1
4437,4437,"Archer & Wood","Archer & Wood, Northeastbound, Southwest Corner",41.83459599,-87.6706204,0,,1
4438,4438,"Archer & Paulina","Archer & Paulina, Northeastbound, Southwest Corner",41.83607461,-87.66821027,0,,1
4439,4439,"Archer & Ashland","Archer & Ashland, Northeastbound, Southwest Corner",41.83740622,-87.66600967,0,,1
4440,4440,"Archer & Pitney Court","Archer & Pitney Court, Northeastbound, Southeast Corner",41.83922513,-87.66278328,0,,1
4441,4441,"Archer & Lock","Archer & Lock, Northeastbound, Southwest Corner",41.83996529,-87.66124592,0,,1
4442,4442,"Archer & Arch","Archer & Arch, Northeastbound, Southwest Corner",41.84082803,-87.65945776,0,,1
4443,4443,"Archer & Loomis/Fuller","Archer & Loomis/Fuller, Northeastbound, Southwest Corner",41.84167281,-87.65769762,0,,1
4444,4444,"Archer & Bonfield","Archer & Bonfield, Northeastbound, Southwest Corner",41.84233906,-87.65634007,0,,1
4445,4445,"Archer & Throop","Archer & Throop, Northeastbound, Southwest Corner",41.84344785,-87.65412575,0,,1
4446,4446,"Archer & Poplar","Archer & Poplar, Northeastbound, Southwest Corner",41.8442618,-87.65235979,0,,1
4447,4447,"Archer & Senour","Archer & Senour, Northeastbound, Southwest Corner",41.84509591,-87.65064055,0,,1
4448,4448,"Archer & Green","Archer & Green, Northeastbound, Southwest Corner",41.84654559,-87.6476287,0,,1
4450,4450,"Archer & Lowe","Archer & Lowe, Northeastbound, Southwest Corner",41.84806773,-87.64452531,0,,1
4451,4451,"Archer & Wallace","Archer & Wallace, Northeastbound, Southeast Corner",41.84895333,-87.64200211,0,,1
4452,4452,"Archer & 23rd Place","Archer & 23rd Place, Northeastbound, Southeast Corner",41.85022412,-87.63990712,0,,1
4453,4453,"Archer & Canal","Archer & Canal, Northeastbound, Southwest Corner",41.85092312,-87.63866029,0,,1
4454,4454,"Archer & Cermak/Princeton","Archer & Cermak/Princeton, Northeastbound, Southwest Corner",41.85265905,-87.63505088,0,,1
4457,4457,"Archer & Dearborn","Archer & Dearborn, Northeastbound, Southwest Corner",41.85567896,-87.62878044,0,,1
4461,4461,"Archer & Dearborn","Archer & Dearborn, Southwestbound, Eastside of the Street",41.85596267,-87.62861361,0,,1
4463,4463,"Archer & Wentworth","Archer & Wentworth, Southwestbound, Northeast Corner",41.85448061,-87.63170495,0,,1
4464,4464,"Archer & Cermak/Princeton","Archer & Cermak/Princeton, Southwestbound, Northeast Corner",41.85300793,-87.63476367,0,,1
